id_canal,st_titulo,dh_inicio,dh_fim,id_programa,titulo
490,programa_pago,2018-08-11T08:00Z,2018-08-11T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-11T08:30Z,2018-08-11T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-11T09:00Z,2018-08-11T10:00Z,150907,Programa Pago
490,american_dad,2018-08-11T10:00Z,2018-08-11T10:30Z,664550,American Dad
490,uma_familia_da_pesada,2018-08-11T10:30Z,2018-08-11T11:00Z,664569,Uma Família da Pesada
490,bobs_burgers,2018-08-11T11:00Z,2018-08-11T11:30Z,664554,Bob's Burgers
490,refem_do_silencio,2018-08-11T11:30Z,2018-08-11T13:30Z,54646,Refém do Silêncio
490,armadilha,2018-08-11T13:30Z,2018-08-11T15:30Z,27993,Armadilha
490,sunshine_alerta_solar,2018-08-11T15:30Z,2018-08-11T17:20Z,142081,Sunshine - Alerta Solar
490,fim_dos_tempos,2018-08-11T17:20Z,2018-08-11T18:55Z,167036,Fim dos Tempos
490,coracao_valente,2018-08-11T18:55Z,2018-08-11T22:00Z,20986,Coração Valente
490,titanic,2018-08-11T22:00Z,2018-08-12T01:20Z,23591,Titanic
490,american_dad,2018-08-12T01:20Z,2018-08-12T01:45Z,178590,American Dad
490,uma_familia_da_pesada,2018-08-12T01:45Z,2018-08-12T02:15Z,152335,Uma Família da Pesada
490,bobs_burgers,2018-08-12T02:15Z,2018-08-12T02:40Z,472648,Bob's Burgers
490,o_homem_mais_procurado_do_mundo,2018-08-12T02:40Z,2018-08-12T04:25Z,359905,O Homem Mais Procurado do Mundo
490,o_misterio_de_natalee_holloway,2018-08-12T04:25Z,2018-08-12T06:00Z,214635,O Mistério de Natalee Holloway
490,american_dad,2018-08-12T06:00Z,2018-08-12T06:30Z,201034,American Dad
490,american_dad,2018-08-12T06:30Z,2018-08-12T07:00Z,237769,American Dad
490,programa_pago,2018-08-12T07:00Z,2018-08-12T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-12T07:30Z,2018-08-12T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-12T08:00Z,2018-08-12T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-12T08:30Z,2018-08-12T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-12T09:00Z,2018-08-12T10:00Z,150907,Programa Pago
490,o_ultimo_cara_da_terra,2018-08-12T10:00Z,2018-08-12T10:30Z,664562,O Último Cara da Terra
490,ghosted,2018-08-12T10:30Z,2018-08-12T11:00Z,664558,Ghosted
490,the_orville,2018-08-12T11:00Z,2018-08-12T11:50Z,664566,The Orville
490,american_dad,2018-08-12T11:50Z,2018-08-12T12:15Z,237770,American Dad
490,american_dad,2018-08-12T12:15Z,2018-08-12T12:25Z,237768,American Dad
490,nova_york_sitiada,2018-08-12T12:25Z,2018-08-12T14:25Z,25006,Nova York Sitiada
490,a_identidade_bourne,2018-08-12T14:25Z,2018-08-12T16:25Z,72319,A Identidade Bourne
490,um_tira_da_pesada_3,2018-08-12T16:25Z,2018-08-12T18:15Z,25965,Um Tira da Pesada 3
490,roubo_nas_alturas,2018-08-12T18:15Z,2018-08-12T20:00Z,278105,Roubo nas Alturas
490,o_espetacular_homemaranha,2018-08-12T20:00Z,2018-08-12T22:10Z,321180,O Espetacular Homem-Aranha
490,o_espetacular_homemaranha_2_a_ameaca_de_electro,2018-08-12T22:10Z,2018-08-13T00:30Z,470974,O Espetacular Homem-Aranha 2: A Ameaça de Electro
490,busca_explosiva_2,2018-08-13T00:30Z,2018-08-13T02:05Z,200411,Busca Explosiva 2
490,american_dad,2018-08-13T02:05Z,2018-08-13T02:30Z,178592,American Dad
490,uma_familia_da_pesada,2018-08-13T02:30Z,2018-08-13T02:55Z,183516,Uma Família da Pesada
490,bobs_burgers,2018-08-13T02:55Z,2018-08-13T03:20Z,472649,Bob's Burgers
490,o_homem_mais_procurado_do_mundo,2018-08-13T03:20Z,2018-08-13T05:05Z,359905,O Homem Mais Procurado do Mundo
490,crimes_em_primeiro_grau,2018-08-13T05:05Z,2018-08-13T07:00Z,59544,Crimes em Primeiro Grau
490,programa_pago,2018-08-13T07:00Z,2018-08-13T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-13T07:30Z,2018-08-13T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-13T08:00Z,2018-08-13T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-13T08:30Z,2018-08-13T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-13T09:00Z,2018-08-13T10:00Z,150907,Programa Pago
490,aprisionada,2018-08-13T10:00Z,2018-08-13T11:30Z,498700,Aprisionada
490,american_dad,2018-08-13T11:30Z,2018-08-13T11:55Z,178588,American Dad
490,uma_familia_da_pesada,2018-08-13T11:55Z,2018-08-13T12:15Z,183522,Uma Família da Pesada
490,bobs_burgers,2018-08-13T12:15Z,2018-08-13T12:45Z,472652,Bob's Burgers
490,ashby,2018-08-13T12:45Z,2018-08-13T14:30Z,522808,Ashby
490,sou_espiao,2018-08-13T14:30Z,2018-08-13T16:10Z,77928,Sou Espião
490,bad_boys,2018-08-13T16:10Z,2018-08-13T18:10Z,135508,Bad Boys
490,bad_boys_2,2018-08-13T18:10Z,2018-08-13T20:40Z,84826,Bad Boys 2
490,um_tira_da_pesada_3,2018-08-13T20:40Z,2018-08-13T22:30Z,25965,Um Tira da Pesada 3
490,a_mumia,2018-08-13T22:30Z,2018-08-14T00:30Z,26275,A Múmia
490,a_forca_em_alerta_2,2018-08-14T00:30Z,2018-08-14T02:05Z,149453,A Força em Alerta 2
490,american_dad,2018-08-14T02:05Z,2018-08-14T02:35Z,664550,American Dad
490,uma_familia_da_pesada,2018-08-14T02:35Z,2018-08-14T03:05Z,664569,Uma Família da Pesada
490,bobs_burgers,2018-08-14T03:05Z,2018-08-14T03:35Z,664554,Bob's Burgers
490,segundas_intencoes,2018-08-14T03:35Z,2018-08-14T05:15Z,34390,Segundas Intenções
490,ashby,2018-08-14T05:15Z,2018-08-14T07:00Z,522808,Ashby
490,programa_pago,2018-08-14T07:00Z,2018-08-14T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-14T07:30Z,2018-08-14T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-14T08:00Z,2018-08-14T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-14T08:30Z,2018-08-14T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-14T09:00Z,2018-08-14T10:00Z,150907,Programa Pago
490,armadilha,2018-08-14T10:00Z,2018-08-14T11:55Z,27993,Armadilha
490,american_dad,2018-08-14T11:55Z,2018-08-14T12:20Z,181239,American Dad
490,uma_familia_da_pesada,2018-08-14T12:20Z,2018-08-14T12:50Z,183526,Uma Família da Pesada
490,bobs_burgers,2018-08-14T12:50Z,2018-08-14T13:15Z,481048,Bob's Burgers
490,lar_doce_inferno,2018-08-14T13:15Z,2018-08-14T14:55Z,446569,Lar Doce Inferno
490,um_tira_da_pesada_3,2018-08-14T14:55Z,2018-08-14T16:45Z,25965,Um Tira da Pesada 3
490,o_predador,2018-08-14T16:45Z,2018-08-14T18:35Z,271352,O Predador
490,o_ultimo_programa_do_mundo,2018-08-14T18:35Z,2018-08-14T18:50Z,609835,O Último Programa do Mundo
490,o_ultimo_programa_do_mundo,2018-08-14T18:50Z,2018-08-14T19:05Z,597809,O Último Programa do Mundo
490,a_noite_da_virada,2018-08-14T19:05Z,2018-08-14T20:40Z,479855,A Noite da Virada
490,o_exterminador_do_futuro_3_rebeliao_das_maquinas,2018-08-14T20:40Z,2018-08-14T22:30Z,81479,O Exterminador do Futuro 3: Rebelião das Máquinas
490,comando_para_matar,2018-08-14T22:30Z,2018-08-15T00:05Z,25411,Comando para Matar
490,bad_boys_2,2018-08-15T00:05Z,2018-08-15T02:35Z,84826,Bad Boys 2
490,american_dad,2018-08-15T02:35Z,2018-08-15T03:00Z,181244,American Dad
490,uma_familia_da_pesada,2018-08-15T03:00Z,2018-08-15T03:30Z,274821,Uma Família da Pesada
490,bobs_burgers,2018-08-15T03:30Z,2018-08-15T03:55Z,481053,Bob's Burgers
490,ashby,2018-08-15T03:55Z,2018-08-15T05:35Z,522808,Ashby
490,crash_and_burn,2018-08-15T05:35Z,2018-08-15T07:00Z,593573,Crash and Burn
490,programa_pago,2018-08-15T07:00Z,2018-08-15T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-15T07:30Z,2018-08-15T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-15T08:00Z,2018-08-15T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-15T08:30Z,2018-08-15T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-15T09:00Z,2018-08-15T10:00Z,150907,Programa Pago
490,o_misterio_de_natalee_holloway,2018-08-15T10:00Z,2018-08-15T11:35Z,214635,O Mistério de Natalee Holloway
490,american_dad,2018-08-15T11:35Z,2018-08-15T12:05Z,181240,American Dad
490,uma_familia_da_pesada,2018-08-15T12:05Z,2018-08-15T12:35Z,183528,Uma Família da Pesada
490,bobs_burgers,2018-08-15T12:35Z,2018-08-15T13:00Z,472646,Bob's Burgers
490,segundas_intencoes,2018-08-15T13:00Z,2018-08-15T14:40Z,34390,Segundas Intenções
490,millennium_os_homens_que_nao_amavam_as_mulheres,2018-08-15T14:40Z,2018-08-15T17:25Z,308308,Millennium - Os Homens Que Não Amavam As Mulheres
490,titanic,2018-08-15T17:25Z,2018-08-15T20:40Z,23591,Titanic
490,meu_passado_me_condena,2018-08-15T20:40Z,2018-08-15T22:30Z,382355,Meu Passado Me Condena
490,anaconda,2018-08-15T22:30Z,2018-08-16T00:05Z,44437,Anaconda
490,o_espetacular_homemaranha_2_a_ameaca_de_electro,2018-08-16T00:05Z,2018-08-16T02:30Z,470974,O Espetacular Homem-Aranha 2: A Ameaça de Electro
490,american_dad,2018-08-16T02:30Z,2018-08-16T02:55Z,181241,American Dad
490,uma_familia_da_pesada,2018-08-16T02:55Z,2018-08-16T03:25Z,183529,Uma Família da Pesada
490,bobs_burgers,2018-08-16T03:25Z,2018-08-16T03:50Z,472647,Bob's Burgers
490,armadilha,2018-08-16T03:50Z,2018-08-16T05:40Z,27993,Armadilha
490,american_dad,2018-08-16T05:40Z,2018-08-16T06:05Z,237772,American Dad
490,american_dad,2018-08-16T06:05Z,2018-08-16T06:30Z,240363,American Dad
490,american_dad,2018-08-16T06:30Z,2018-08-16T07:00Z,242286,American Dad
490,programa_pago,2018-08-16T07:00Z,2018-08-16T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-16T07:30Z,2018-08-16T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-16T08:00Z,2018-08-16T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-16T08:30Z,2018-08-16T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-16T09:00Z,2018-08-16T10:00Z,150907,Programa Pago
490,crimes_em_primeiro_grau,2018-08-16T10:00Z,2018-08-16T12:05Z,59544,Crimes em Primeiro Grau
490,american_dad,2018-08-16T12:05Z,2018-08-16T12:35Z,178587,American Dad
490,american_dad,2018-08-16T12:35Z,2018-08-16T13:05Z,178590,American Dad
490,uma_familia_da_pesada,2018-08-16T13:05Z,2018-08-16T13:35Z,152335,Uma Família da Pesada
490,bobs_burgers,2018-08-16T13:35Z,2018-08-16T13:55Z,472648,Bob's Burgers
490,as_torres_gemeas,2018-08-16T13:55Z,2018-08-16T16:00Z,127934,As Torres Gêmeas
490,o_cacador_de_pipas,2018-08-16T16:00Z,2018-08-16T17:45Z,152955,O Caçador de Pipas
490,coracao_valente,2018-08-16T17:45Z,2018-08-16T20:50Z,20986,Coração Valente
490,carga_explosiva,2018-08-16T20:50Z,2018-08-16T22:30Z,66697,Carga Explosiva
490,carga_explosiva_2,2018-08-16T22:30Z,2018-08-17T00:00Z,105989,Carga Explosiva 2
490,bad_boys,2018-08-17T00:00Z,2018-08-17T02:00Z,135508,Bad Boys
490,american_dad,2018-08-17T02:00Z,2018-08-17T02:25Z,178592,American Dad
490,uma_familia_da_pesada,2018-08-17T02:25Z,2018-08-17T02:55Z,183519,Uma Família da Pesada
490,bobs_burgers,2018-08-17T02:55Z,2018-08-17T03:20Z,472649,Bob's Burgers
490,alta_tensao,2018-08-17T03:20Z,2018-08-17T05:15Z,20424,Alta Tensão
490,o_cacador_de_pipas,2018-08-17T05:15Z,2018-08-17T07:00Z,152955,O Caçador de Pipas
490,programa_pago,2018-08-17T07:00Z,2018-08-17T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-17T07:30Z,2018-08-17T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-17T08:00Z,2018-08-17T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-17T08:30Z,2018-08-17T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-17T09:00Z,2018-08-17T10:00Z,150907,Programa Pago
490,as_torres_gemeas,2018-08-17T10:00Z,2018-08-17T12:05Z,127934,As Torres Gêmeas
490,american_dad,2018-08-17T12:05Z,2018-08-17T12:35Z,178588,American Dad
490,american_dad,2018-08-17T12:35Z,2018-08-17T13:05Z,181239,American Dad
490,uma_familia_da_pesada,2018-08-17T13:05Z,2018-08-17T13:35Z,183525,Uma Família da Pesada
490,bobs_burgers,2018-08-17T13:35Z,2018-08-17T14:05Z,472652,Bob's Burgers
490,sunshine_alerta_solar,2018-08-17T14:05Z,2018-08-17T15:55Z,142081,Sunshine - Alerta Solar
490,o_espetacular_homemaranha,2018-08-17T15:55Z,2018-08-17T18:10Z,321180,O Espetacular Homem-Aranha
490,o_espetacular_homemaranha_2_a_ameaca_de_electro,2018-08-17T18:10Z,2018-08-17T20:30Z,470974,O Espetacular Homem-Aranha 2: A Ameaça de Electro
490,transformers,2018-08-17T20:30Z,2018-08-17T22:55Z,144708,Transformers
490,battleship_a_batalha_dos_mares,2018-08-17T22:55Z,2018-08-18T01:05Z,299914,Battleship - A Batalha dos Mares
490,american_dad,2018-08-18T01:05Z,2018-08-18T01:30Z,181244,American Dad
490,uma_familia_da_pesada,2018-08-18T01:30Z,2018-08-18T02:00Z,664493,Uma Família da Pesada
490,bobs_burgers,2018-08-18T02:00Z,2018-08-18T02:25Z,481048,Bob's Burgers
490,as_torres_gemeas,2018-08-18T02:25Z,2018-08-18T04:30Z,127934,As Torres Gêmeas
490,crimes_em_primeiro_grau,2018-08-18T04:30Z,2018-08-18T06:15Z,59544,Crimes em Primeiro Grau
490,american_dad,2018-08-18T06:15Z,2018-08-18T06:35Z,237769,American Dad
490,american_dad,2018-08-18T06:35Z,2018-08-18T07:00Z,237770,American Dad
490,programa_pago,2018-08-18T07:00Z,2018-08-18T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-18T07:30Z,2018-08-18T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-18T08:00Z,2018-08-18T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-18T08:30Z,2018-08-18T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-18T09:00Z,2018-08-18T10:00Z,150907,Programa Pago
490,american_dad,2018-08-18T10:00Z,2018-08-18T10:30Z,664551,American Dad
490,uma_familia_da_pesada,2018-08-18T10:30Z,2018-08-18T11:00Z,664570,Uma Família da Pesada
490,bobs_burgers,2018-08-18T11:00Z,2018-08-18T11:30Z,664555,Bob's Burgers
490,american_dad,2018-08-18T11:30Z,2018-08-18T11:55Z,237768,American Dad
490,sou_espiao,2018-08-18T11:55Z,2018-08-18T13:30Z,77928,Sou Espião
490,a_identidade_bourne,2018-08-18T13:30Z,2018-08-18T15:30Z,72319,A Identidade Bourne
490,o_espetacular_homemaranha_2_a_ameaca_de_electro,2018-08-18T15:30Z,2018-08-18T17:50Z,470974,O Espetacular Homem-Aranha 2: A Ameaça de Electro
490,a_mumia,2018-08-18T17:50Z,2018-08-18T20:00Z,26275,A Múmia
490,riddick_3,2018-08-18T20:00Z,2018-08-18T22:00Z,388613,Riddick 3
490,o_regresso,2018-08-18T22:00Z,2018-08-19T00:35Z,515026,O Regresso
490,o_exterminador_do_futuro_3_rebeliao_das_maquinas,2018-08-19T00:35Z,2018-08-19T02:25Z,81479,O Exterminador do Futuro 3: Rebelião das Máquinas
490,american_dad,2018-08-19T02:25Z,2018-08-19T02:50Z,181240,American Dad
490,uma_familia_da_pesada,2018-08-19T02:50Z,2018-08-19T03:20Z,231144,Uma Família da Pesada
490,bobs_burgers,2018-08-19T03:20Z,2018-08-19T03:45Z,481053,Bob's Burgers
490,sou_espiao,2018-08-19T03:45Z,2018-08-19T05:20Z,77928,Sou Espião
490,aprisionada,2018-08-19T05:20Z,2018-08-19T07:00Z,498700,Aprisionada
490,programa_pago,2018-08-19T07:00Z,2018-08-19T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-19T07:30Z,2018-08-19T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-19T08:00Z,2018-08-19T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-19T08:30Z,2018-08-19T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-19T09:00Z,2018-08-19T10:00Z,150907,Programa Pago
490,o_ultimo_cara_da_terra,2018-08-19T10:00Z,2018-08-19T10:30Z,664563,O Último Cara da Terra
490,ghosted,2018-08-19T10:30Z,2018-08-19T11:00Z,664559,Ghosted
490,the_orville,2018-08-19T11:00Z,2018-08-19T11:50Z,664567,The Orville
490,american_dad,2018-08-19T11:50Z,2018-08-19T12:10Z,240363,American Dad
490,o_cacador_de_pipas,2018-08-19T12:10Z,2018-08-19T13:55Z,152955,O Caçador de Pipas
490,equilibrium,2018-08-19T13:55Z,2018-08-19T15:45Z,79290,Equilibrium
490,o_exterminador_do_futuro_3_rebeliao_das_maquinas,2018-08-19T15:45Z,2018-08-19T17:35Z,81479,O Exterminador do Futuro 3: Rebelião das Máquinas
490,transformers,2018-08-19T17:35Z,2018-08-19T20:00Z,144708,Transformers
490,branca_de_neve_e_o_cacador,2018-08-19T20:00Z,2018-08-19T22:00Z,300105,Branca de Neve e o Caçador
490,busca_implacavel,2018-08-19T22:00Z,2018-08-19T23:35Z,173866,Busca Implacável
490,comando_para_matar,2018-08-19T23:35Z,2018-08-20T01:10Z,25411,Comando para Matar
490,american_dad,2018-08-20T01:10Z,2018-08-20T01:35Z,181241,American Dad
490,uma_familia_da_pesada,2018-08-20T01:35Z,2018-08-20T02:05Z,111049,Uma Família da Pesada
490,bobs_burgers,2018-08-20T02:05Z,2018-08-20T02:30Z,481058,Bob's Burgers
490,lar_doce_inferno,2018-08-20T02:30Z,2018-08-20T04:10Z,446569,Lar Doce Inferno
490,millennium_os_homens_que_nao_amavam_as_mulheres,2018-08-20T04:10Z,2018-08-20T07:00Z,308308,Millennium - Os Homens Que Não Amavam As Mulheres
490,programa_pago,2018-08-20T07:00Z,2018-08-20T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-20T07:30Z,2018-08-20T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-20T08:00Z,2018-08-20T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-20T08:30Z,2018-08-20T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-20T09:00Z,2018-08-20T10:00Z,150907,Programa Pago
490,lar_doce_inferno,2018-08-20T10:00Z,2018-08-20T11:45Z,446569,Lar Doce Inferno
490,american_dad,2018-08-20T11:45Z,2018-08-20T12:15Z,181243,American Dad
490,american_dad,2018-08-20T12:15Z,2018-08-20T12:40Z,193175,American Dad
490,uma_familia_da_pesada,2018-08-20T12:40Z,2018-08-20T13:10Z,231143,Uma Família da Pesada
490,bobs_burgers,2018-08-20T13:10Z,2018-08-20T13:35Z,481059,Bob's Burgers
490,crash_and_burn,2018-08-20T13:35Z,2018-08-20T15:05Z,593573,Crash and Burn
490,sob_o_dominio_dos_robos,2018-08-20T15:05Z,2018-08-20T16:35Z,660547,Sob o Domínio dos Robôs
490,transformers,2018-08-20T16:35Z,2018-08-20T19:00Z,144708,Transformers
490,carga_explosiva,2018-08-20T19:00Z,2018-08-20T20:30Z,66697,Carga Explosiva
490,o_vingador_do_futuro,2018-08-20T20:30Z,2018-08-20T22:30Z,319193,O Vingador do Futuro
490,o_exterminador_do_futuro_a_salvacao,2018-08-20T22:30Z,2018-08-21T00:25Z,205080,O Exterminador do Futuro: A Salvação
490,anaconda,2018-08-21T00:25Z,2018-08-21T01:55Z,44437,Anaconda
490,american_dad,2018-08-21T01:55Z,2018-08-21T02:20Z,664551,American Dad
490,uma_familia_da_pesada,2018-08-21T02:20Z,2018-08-21T02:50Z,664570,Uma Família da Pesada
490,bobs_burgers,2018-08-21T02:50Z,2018-08-21T03:15Z,664555,Bob's Burgers
490,crash_and_burn,2018-08-21T03:15Z,2018-08-21T04:40Z,593573,Crash and Burn
490,na_corda_bamba,2018-08-21T04:40Z,2018-08-21T07:00Z,22189,Na Corda Bamba
490,programa_pago,2018-08-21T07:00Z,2018-08-21T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-21T07:30Z,2018-08-21T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-21T08:00Z,2018-08-21T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-21T08:30Z,2018-08-21T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-21T09:00Z,2018-08-21T10:00Z,150907,Programa Pago
490,millennium_os_homens_que_nao_amavam_as_mulheres,2018-08-21T10:00Z,2018-08-21T12:45Z,308308,Millennium - Os Homens Que Não Amavam As Mulheres
490,american_dad,2018-08-21T12:45Z,2018-08-21T13:10Z,193179,American Dad
490,uma_familia_da_pesada,2018-08-21T13:10Z,2018-08-21T13:40Z,231140,Uma Família da Pesada
490,bobs_burgers,2018-08-21T13:40Z,2018-08-21T14:05Z,485505,Bob's Burgers
490,reaper,2018-08-21T14:05Z,2018-08-21T15:40Z,660532,Reaper
490,o_ataque_das_viboras,2018-08-21T15:40Z,2018-08-21T17:15Z,177473,O Ataque das Víboras
490,anaconda,2018-08-21T17:15Z,2018-08-21T18:50Z,44437,Anaconda
490,o_ultimo_programa_do_mundo,2018-08-21T18:50Z,2018-08-21T19:05Z,597808,O Último Programa do Mundo
490,faroeste_caboclo,2018-08-21T19:05Z,2018-08-21T20:55Z,373414,Faroeste Caboclo
490,aliens_vs_predador_2,2018-08-21T20:55Z,2018-08-21T22:30Z,161832,Aliens Vs. Predador 2
490,o_regresso,2018-08-21T22:30Z,2018-08-22T01:05Z,515026,O Regresso
490,american_dad,2018-08-22T01:05Z,2018-08-22T01:30Z,185287,American Dad
490,uma_familia_da_pesada,2018-08-22T01:30Z,2018-08-22T02:00Z,231147,Uma Família da Pesada
490,bobs_burgers,2018-08-22T02:00Z,2018-08-22T02:25Z,485506,Bob's Burgers
490,reaper,2018-08-22T02:25Z,2018-08-22T04:00Z,660532,Reaper
490,alta_velocidade,2018-08-22T04:00Z,2018-08-22T06:00Z,478905,Alta Velocidade
490,american_dad,2018-08-22T06:00Z,2018-08-22T06:30Z,242286,American Dad
490,american_dad,2018-08-22T06:30Z,2018-08-22T07:00Z,242287,American Dad
490,programa_pago,2018-08-22T07:00Z,2018-08-22T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-22T07:30Z,2018-08-22T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-22T08:00Z,2018-08-22T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-22T08:30Z,2018-08-22T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-22T09:00Z,2018-08-22T10:00Z,150907,Programa Pago
490,jornada_nas_estrelas_nemesis,2018-08-22T10:00Z,2018-08-22T12:00Z,76814,Jornada nas Estrelas: Nêmesis
490,american_dad,2018-08-22T12:00Z,2018-08-22T12:25Z,185292,American Dad
490,american_dad,2018-08-22T12:25Z,2018-08-22T12:50Z,185290,American Dad
490,uma_familia_da_pesada,2018-08-22T12:50Z,2018-08-22T13:20Z,183519,Uma Família da Pesada
490,bobs_burgers,2018-08-22T13:20Z,2018-08-22T13:50Z,485507,Bob's Burgers
490,o_sexto_dia,2018-08-22T13:50Z,2018-08-22T16:00Z,47210,O Sexto Dia
490,o_vingador_do_futuro,2018-08-22T16:00Z,2018-08-22T18:00Z,319193,O Vingador do Futuro
490,battleship_a_batalha_dos_mares,2018-08-22T18:00Z,2018-08-22T20:10Z,299914,Battleship - A Batalha dos Mares
490,homemaranha_3,2018-08-22T20:10Z,2018-08-22T22:30Z,148386,Homem-Aranha 3
490,riddick_3,2018-08-22T22:30Z,2018-08-23T00:30Z,388613,Riddick 3
490,carga_explosiva_2,2018-08-23T00:30Z,2018-08-23T02:10Z,105989,Carga Explosiva 2
490,american_dad,2018-08-23T02:10Z,2018-08-23T02:35Z,185288,American Dad
490,uma_familia_da_pesada,2018-08-23T02:35Z,2018-08-23T03:05Z,183525,Uma Família da Pesada
490,bobs_burgers,2018-08-23T03:05Z,2018-08-23T03:30Z,485508,Bob's Burgers
490,jornada_nas_estrelas_nemesis,2018-08-23T03:30Z,2018-08-23T05:25Z,76814,Jornada nas Estrelas: Nêmesis
490,sem_sentido,2018-08-23T05:25Z,2018-08-23T07:00Z,36890,Sem Sentido
490,programa_pago,2018-08-23T07:00Z,2018-08-23T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-23T07:30Z,2018-08-23T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-23T08:00Z,2018-08-23T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-23T08:30Z,2018-08-23T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-23T09:00Z,2018-08-23T10:00Z,150907,Programa Pago
490,o_ataque_das_viboras,2018-08-23T10:00Z,2018-08-23T11:35Z,177473,O Ataque das Víboras
490,american_dad,2018-08-23T11:35Z,2018-08-23T12:00Z,185289,American Dad
490,uma_familia_da_pesada,2018-08-23T12:00Z,2018-08-23T12:25Z,664493,Uma Família da Pesada
490,bobs_burgers,2018-08-23T12:25Z,2018-08-23T12:45Z,490787,Bob's Burgers
490,alta_velocidade,2018-08-23T12:45Z,2018-08-23T14:40Z,478905,Alta Velocidade
490,sob_o_dominio_dos_robos,2018-08-23T14:40Z,2018-08-23T16:10Z,660547,Sob o Domínio dos Robôs
490,o_exterminador_do_futuro_a_salvacao,2018-08-23T16:10Z,2018-08-23T18:05Z,205080,O Exterminador do Futuro: A Salvação
490,o_ultimo_programa_do_mundo,2018-08-23T18:05Z,2018-08-23T18:20Z,597810,O Último Programa do Mundo
490,uma_loucura_de_mulher,2018-08-23T18:20Z,2018-08-23T19:55Z,664494,Uma Loucura de Mulher
490,o_regresso,2018-08-23T19:55Z,2018-08-23T22:30Z,515026,O Regresso
490,indiana_jones_e_o_reino_da_caveira_de_cristal,2018-08-23T22:30Z,2018-08-24T00:35Z,161950,Indiana Jones e o Reino da Caveira de Cristal
490,aliens_vs_predador_2,2018-08-24T00:35Z,2018-08-24T02:10Z,161832,Aliens Vs. Predador 2
490,american_dad,2018-08-24T02:10Z,2018-08-24T02:35Z,185291,American Dad
490,uma_familia_da_pesada,2018-08-24T02:35Z,2018-08-24T03:05Z,231144,Uma Família da Pesada
490,bobs_burgers,2018-08-24T03:05Z,2018-08-24T03:30Z,490788,Bob's Burgers
490,alta_velocidade,2018-08-24T03:30Z,2018-08-24T05:25Z,478905,Alta Velocidade
490,procurando_encrenca,2018-08-24T05:25Z,2018-08-24T07:00Z,109544,Procurando Encrenca
490,programa_pago,2018-08-24T07:00Z,2018-08-24T07:30Z,150907,Programa Pago
490,programa_pago,2018-08-24T07:30Z,2018-08-24T08:00Z,150907,Programa Pago
490,programa_pago,2018-08-24T08:00Z,2018-08-24T08:30Z,150907,Programa Pago
490,programa_pago,2018-08-24T08:30Z,2018-08-24T09:00Z,150907,Programa Pago
490,programa_pago,2018-08-24T09:00Z,2018-08-24T10:00Z,150907,Programa Pago
